"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"219","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 19:49:32,FALSE,NA,"922188187954421760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","debjgreen1",47,TRUE,FALSE,NA,NA
"220","f GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-22 19:48:04,TRUE,NA,"922187819426164736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"221","f GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-22 19:47:40,TRUE,NA,"922187721585475584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"222","we cant continue to debate this issue while people are dying we need action now GunControlNow",FALSE,0,NA,2017-10-22 19:41:48,FALSE,NA,"922186243726823426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Moonligh_pezz",10332,TRUE,FALSE,NA,NA
"223","new report Pennsylvania New Brighton guncontrolnow",FALSE,0,NA,2017-10-22 19:41:33,FALSE,NA,"922186182502514689",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"224","Lets talk about the second amendment GunControlNow",FALSE,0,NA,2017-10-22 19:37:52,FALSE,NA,"922185254219190272",NA,"<a href=""http://www.twitshot.com"" rel=""nofollow"">Twitshot.com</a>","EmilyKrasny",0,FALSE,FALSE,NA,NA
"225","Why is it gunlovers so hard to see the difference between armed security and priv",FALSE,1,"FoxNews",2017-10-22 19:37:35,TRUE,"922179501471170560","922185182282768385","1367531","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stefan35712935",0,FALSE,FALSE,NA,NA
"226","That s so messed up for the European eye GunControlNow",FALSE,1,NA,2017-10-22 19:33:43,FALSE,NA,"922184209116160001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MightySigh",0,FALSE,FALSE,NA,NA
"227","GunControlNow",FALSE,0,NA,2017-10-22 19:32:34,FALSE,NA,"922183920959000578",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaleyDaley09",0,FALSE,FALSE,NA,NA
"228","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 19:32:02,FALSE,NA,"922183787022290944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Merri__Magic",47,TRUE,FALSE,NA,NA
"229","GunControlNow guncontrol guncontrolnever AmericanVandal americanhorrorstory people PeoplePow",FALSE,0,NA,2017-10-22 19:31:36,FALSE,NA,"922183676611395586",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Donmatos3",8,TRUE,FALSE,NA,NA
"230","days since the LasVegasShooting can we talk about GunControlNow Too many lives lost to continue to do nothing",FALSE,0,NA,2017-10-22 19:29:03,FALSE,NA,"922183033222033413",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cassVA1219",0,FALSE,FALSE,NA,NA
"231","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 19:28:24,FALSE,NA,"922182871581945856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","girl_daisey",47,TRUE,FALSE,NA,NA
"232","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 19:28:20,FALSE,NA,"922182854578135040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TitaniumJanes",47,TRUE,FALSE,NA,NA
"233","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 19:27:55,FALSE,NA,"922182748672024576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","windmillcharger",47,TRUE,FALSE,NA,NA
"234","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 19:26:21,FALSE,NA,"922182354046717952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bradforte1",47,TRUE,FALSE,NA,NA
"235","This is so sad prayforvegas GunControlNow",FALSE,0,NA,2017-10-22 19:25:29,FALSE,NA,"922182135389343744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sartoriusgirlan",512,TRUE,FALSE,NA,NA
"236","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is there no w",FALSE,0,NA,2017-10-22 19:24:24,FALSE,NA,"922181862822481920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LJSB1202",47,TRUE,FALSE,NA,NA
"237","GunControlNow the families who suffered losses know every moment without their loves ones is an eternity Why is t",FALSE,69,NA,2017-10-22 19:23:39,TRUE,NA,"922181675932618752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","B52Malmet",47,FALSE,FALSE,NA,NA
"238","gunsense GunControlNow guncontrol",FALSE,0,NA,2017-10-22 19:19:14,FALSE,NA,"922180565754724352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaDSaM11",0,FALSE,FALSE,NA,NA
"239","report Texas College Station guncontrolnow",FALSE,0,NA,2017-10-22 18:56:33,FALSE,NA,"922174856917118976",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"240","lets move forward with GunControlNow GiveNRAMoneyBack",FALSE,0,"HouseGOP",2017-10-22 18:55:11,FALSE,"921816357620142080","922174511260323846","15207668","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MH561",0,FALSE,FALSE,NA,NA
"241","Indivisible RejectTheNRA GunControlNow LasVegasShooting HR              YOU CAN CALL NO MATTER WHERE YOU LIVE This is a",FALSE,0,NA,2017-10-22 18:48:23,FALSE,NA,"922172799438921728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peevee24",61,TRUE,FALSE,NA,NA
"242","Watch out folks they might lob glitter bombs at us FakePunkFacts GunControlNow ltlt LMAO ARally",FALSE,0,NA,2017-10-22 18:48:18,TRUE,NA,"922172780585668608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CoveringGround_",0,FALSE,FALSE,NA,NA
"243","GunControlNow",FALSE,0,"CBSThisMorning",2017-10-22 18:38:25,FALSE,"922149311361769472","922170291736006657","17134268","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MissEmi64581640",0,FALSE,FALSE,NA,NA
"244","we cant continue to debate this issue while people are dying we need action now GunControlNow",FALSE,0,NA,2017-10-22 18:38:22,FALSE,NA,"922170280235200513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LenaDeCabello",10332,TRUE,FALSE,NA,NA
"245","Just in time for Halloween Waitthis is a trailer for dystopian horror flick right Trumppropaganda GunControlNow",FALSE,0,"NRATV",2017-10-22 18:33:47,FALSE,"921390510576562176","922169125488640000","17564591","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lady_bacon",0,FALSE,FALSE,NA,NA
"246","we cant continue to debate this issue while people are dying we need action now GunControlNow",FALSE,0,NA,2017-10-22 18:30:21,FALSE,NA,"922168263701917697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arely_anez",10332,TRUE,FALSE,NA,NA
"247","report Pennsylvania Millheim guncontrolnow",FALSE,0,NA,2017-10-22 18:26:33,FALSE,NA,"922167305026658306",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"248","we cant continue to debate this issue while people are dying we need action now GunControlNow",FALSE,0,NA,2017-10-22 18:26:07,FALSE,NA,"922167196436123648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Agathafreak",10332,TRUE,FALSE,NA,NA
"249","If every minority in the US got a bump stock for Christmas for Christmas they would be banned by New Years GunControlNow",FALSE,0,NA,2017-10-22 18:25:23,FALSE,NA,"922167014575063041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dickrudetube",0,FALSE,FALSE,NA,NA
"250","new report Rodriq Buchanan guncontrolnow",FALSE,0,NA,2017-10-22 18:16:33,FALSE,NA,"922164788398055426",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"251","This is an accurate picture of how the keeps the Repugs Congress from doing the right thing GunControlNow gunse",FALSE,0,NA,2017-10-22 18:13:04,FALSE,NA,"922163914300895233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","matib3825968",87,TRUE,FALSE,NA,NA
"252","SuperMyka sees you amp knows EdRoyceVotedToTakeMyHealthcareAway Shame GunControlNow RejectNRA Prote",FALSE,0,NA,2017-10-22 18:04:26,FALSE,NA,"922161738388332544",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec?pli=1#identifier"" rel=""nofollow"">MiamiSecretPapers Bot</a>","MiamiPapers",1,TRUE,FALSE,NA,NA
"253","I thought there was no guns in the UK GunControlNow",FALSE,0,NA,2017-10-22 18:00:27,FALSE,NA,"922160736499007488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thelonerang3r",0,FALSE,FALSE,NA,NA
"254","SuperMyka sees you amp knows EdRoyceVotedToTakeMyHealthcareAway Shame GunControlNow",FALSE,0,NA,2017-10-22 18:00:15,TRUE,NA,"922160688537014272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angeil",1,FALSE,FALSE,NA,NA
"255","To all who tweet GunControlNow the weapon used was full autowhich has been banned since May More laws wou",FALSE,0,NA,2017-10-22 17:56:53,FALSE,NA,"922159839723139072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElisaYoder",39360,TRUE,FALSE,NA,NA
"256","may annoy me at times but he is bang on about the and Americans  love of guns GunControlNow",FALSE,0,NA,2017-10-22 17:56:07,FALSE,NA,"922159646747582464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eduproduc",1,TRUE,FALSE,NA,NA
"257","amp Blood on your hands GunControlNow",FALSE,0,NA,2017-10-22 17:51:47,FALSE,NA,"922158558900359169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NaperGals",2,TRUE,FALSE,NA,NA
"258","GunControlNow",FALSE,0,NA,2017-10-22 17:49:43,FALSE,NA,"922158035145019393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","M_R_TEMPEL",1,FALSE,FALSE,NA,NA
"259","To all who tweet GunControlNow the weapon used was full autowhich has been banned since May More laws wou",FALSE,0,NA,2017-10-22 17:47:22,FALSE,NA,"922157443353796608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","justice69hall",39360,TRUE,FALSE,NA,NA
"260","amp Blood on your hands GunControlNow",FALSE,0,NA,2017-10-22 17:46:59,FALSE,NA,"922157349011382272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Action6thDistIL",2,TRUE,FALSE,NA,NA
"261","GunControlNow",FALSE,0,"CBSThisMorning",2017-10-22 17:46:50,FALSE,"922131180601868288","922157309131935745","17134268","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MissEmi64581640",0,FALSE,FALSE,NA,NA
"262","You forgot pass GunControlNow and impeach",FALSE,0,"NancyPelosi",2017-10-22 17:46:40,FALSE,"922122581838266371","922157270644985857","15764644","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mastein",0,FALSE,FALSE,NA,NA
"263","To all who tweet GunControlNow the weapon used was full autowhich has been banned since May More laws wou",FALSE,0,NA,2017-10-22 17:46:25,FALSE,NA,"922157207935909893",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","farmerfar55",39360,TRUE,FALSE,NA,NA
"264","we cant continue to debate this issue while people are dying we need action now GunControlNow",FALSE,0,NA,2017-10-22 17:46:25,FALSE,NA,"922157205264175104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hashtagccabello",10332,TRUE,FALSE,NA,NA
"265","gunsense GunControlNow NRA TheResistance LasVegasShooting Resist ResistanceUnited",FALSE,0,NA,2017-10-22 17:43:56,TRUE,NA,"922156579331493893",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RenwriterRenee",0,FALSE,FALSE,NA,NA
"266","report Illinois Lynn Center guncontrolnow",FALSE,0,NA,2017-10-22 17:41:33,FALSE,NA,"922155979545948160",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"267","guncontrolnow Dont let fool you ladies and gents Pictured here is the reason to NOT have the co",FALSE,0,NA,2017-10-22 17:36:22,TRUE,NA,"922154676493193218",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A_NicePerson",0,FALSE,FALSE,NA,NA
"268","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-22 17:36:22,FALSE,NA,"922154676446830592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabulosaa",106,TRUE,FALSE,NA,NA
"269","In Israel most terror attacks have been stopped by CIVILIANS carrying and trained with guns GunControlNow",FALSE,0,NA,2017-10-22 17:34:19,FALSE,NA,"922154159612166144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","242cats",585,TRUE,FALSE,NA,NA
"270","In Israel most terror attacks have been stopped by CIVILIANS carrying and trained with guns GunControlNow",FALSE,0,NA,2017-10-22 17:33:47,FALSE,NA,"922154025499406336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rharrisonfries",585,TRUE,FALSE,NA,NA
"271","f GunControlNow ImpeachTrump VotingRightsAct",FALSE,0,NA,2017-10-22 17:32:44,FALSE,NA,"922153762398994432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PassarelliAllan",1,TRUE,FALSE,NA,NA
"272","In Israel most terror attacks have been stopped by CIVILIANS carrying and trained with guns GunControlNow",FALSE,0,NA,2017-10-22 17:31:44,FALSE,NA,"922153510682202118",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PeterRosianul",585,TRUE,FALSE,NA,NA
"273","In Israel most terror attacks have been stopped by CIVILIANS carrying and trained with guns GunControlNow",FALSE,0,NA,2017-10-22 17:31:40,FALSE,NA,"922153495771340800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3899080f81d8478",585,TRUE,FALSE,NA,NA
"274","new report Illinois Chicago guncontrolnow",FALSE,0,NA,2017-10-22 17:31:32,FALSE,NA,"922153462774861825",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"275","In Israel most terror attacks have been stopped by CIVILIANS carrying and trained with guns GunControlNow",FALSE,0,NA,2017-10-22 17:31:12,FALSE,NA,"922153377731002368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","December301284",585,TRUE,FALSE,NA,NA
"276","This courageous boy should be applauded amp praised not reprimanded amp tossed out of TheResistance",FALSE,3,NA,2017-10-22 17:30:16,TRUE,NA,"922153141893726208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LauraVanVleet",0,FALSE,FALSE,NA,NA
"277","merica GunControlNow",FALSE,0,"SkyNews",2017-10-22 17:29:32,FALSE,"922149272627437568","922152957126238208","7587032","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Venu_StaR",0,FALSE,FALSE,NA,NA
"278","In Israel most terror attacks have been stopped by CIVILIANS carrying and trained with guns GunControlNow",FALSE,0,NA,2017-10-22 17:29:07,FALSE,NA,"922152853413777408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kellycp9",585,TRUE,FALSE,NA,NA
"279","In Israel most terror attacks have been stopped by CIVILIANS carrying and trained with guns GunControlNow",FALSE,0,NA,2017-10-22 17:28:55,FALSE,NA,"922152803145015296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PieterMarinus",585,TRUE,FALSE,NA,NA
"280","In Israel most terror attacks have been stopped by CIVILIANS carrying and trained with guns GunControlNow",FALSE,0,NA,2017-10-22 17:28:17,FALSE,NA,"922152642897498113",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","GoldingEva",585,TRUE,FALSE,NA,NA
"281","In Israel most terror attacks have been stopped by CIVILIANS carrying and trained with guns GunControlNow",FALSE,0,NA,2017-10-22 17:27:55,FALSE,NA,"922152549649731585",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","becksterbo",585,TRUE,FALSE,NA,NA
"282","report guncontrolnow",FALSE,0,NA,2017-10-22 17:26:32,FALSE,NA,"922152204462673920",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"283","In Israel most terror attacks have been stopped by CIVILIANS carrying and trained with guns GunControlNow",FALSE,0,NA,2017-10-22 17:26:06,FALSE,NA,"922152094357950464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","zlando",585,TRUE,FALSE,NA,NA
"284","f GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-22 17:26:06,TRUE,NA,"922152092202098688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"285","it has been days since LasVegas can we talk about GunControlNow",FALSE,1,NA,2017-10-22 17:20:02,FALSE,NA,"922150566385668096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brad_korten",0,FALSE,FALSE,NA,NA
"286","Guns dont kill people Guns dont ruin lives Poorly raised children kill people and ruin lives GunControlNow",FALSE,1,NA,2017-10-22 17:19:48,FALSE,NA,"922150509707919362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whisky5ho",0,FALSE,FALSE,NA,NA
"287","f GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-22 17:19:30,TRUE,NA,"922150434248318977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",1,FALSE,FALSE,NA,NA
"288","Yes that and GUNCONTROLNOW",FALSE,0,NA,2017-10-22 17:04:08,FALSE,NA,"922146563631337472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carol_weinfeld",0,FALSE,FALSE,NA,NA
"289","Marine Josh Boston destroys Democrat on ndAmendment NRA GunControlNow gt",FALSE,0,NA,2017-10-22 17:03:34,FALSE,NA,"922146424137101312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Spicoli1981",0,FALSE,FALSE,NA,NA
"290","GunControlNow",FALSE,0,NA,2017-10-22 17:02:04,FALSE,NA,"922146046893088770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Boyd4OH_D9",0,FALSE,FALSE,NA,NA
"291","Dear onethird of America Guns are not manna GunControlNow",FALSE,0,NA,2017-10-22 16:57:40,FALSE,NA,"922144936803340288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thinking4AllNow",0,FALSE,FALSE,NA,NA
"292","each daynew lowf",FALSE,1,"GusTheTerror",2017-10-22 16:56:57,TRUE,"922141977772257280","922144759598153729","2334282788","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"293","Impossible to rationalize w small minded individuals who know facts AND STILL refuse to believe them SAD",FALSE,3,NA,2017-10-22 16:56:17,TRUE,NA,"922144588999135232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RRN3",1,FALSE,FALSE,NA,NA
"294","f GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-22 16:56:12,TRUE,NA,"922144567981477888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"295","Boy shot by yearold brother in Philadelphia when left alone GunControlNow",FALSE,0,NA,2017-10-22 16:50:52,FALSE,NA,"922143226995212294",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","4citkane",0,FALSE,FALSE,NA,NA
"296","fucktheNRA GunControlNow",FALSE,0,NA,2017-10-22 16:48:06,FALSE,NA,"922142529235116033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alexlloyd723",0,FALSE,FALSE,NA,NA
"297","GUNCONTROLNOW Jk they already have it",FALSE,5,NA,2017-10-22 16:42:29,FALSE,NA,"922141118439010307",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Real_Nation_",0,FALSE,FALSE,NA,NA
"298","report guncontrolnow",FALSE,0,NA,2017-10-22 16:31:32,FALSE,NA,"922138361187454977",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"299","report Illinois Chicago guncontrolnow",FALSE,0,NA,2017-10-22 16:26:32,FALSE,NA,"922137101939957761",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"300","f GunControlNow ImpeachTrump VotingRightsAct",FALSE,0,NA,2017-10-22 16:25:45,FALSE,NA,"922136907437527041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gailforce820",1,TRUE,FALSE,NA,NA
"301","new report guncontrolnow",FALSE,0,NA,2017-10-22 16:21:32,FALSE,NA,"922135843510325251",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"302","Ive said it before but it bears repeating FUCK THE NRA Fuck them straight to hell EndGunViolence GunControlNow W",FALSE,0,NA,2017-10-22 16:20:20,FALSE,NA,"922135541113610240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wqueens7",1,TRUE,FALSE,NA,NA
"303","Majority of mass shootings are white guys with guns All of shootings are with guns Point is We need GunControlNow",FALSE,0,"TomiLahren",2017-10-22 16:18:29,FALSE,"921846636120125440","922135076250443778","468646961","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JBspeak",0,FALSE,FALSE,NA,NA
"304","f GunControlNow ImpeachTrump",FALSE,0,NA,2017-10-22 16:18:27,TRUE,NA,"922135070550511616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",1,FALSE,FALSE,NA,NA
"305","gunsense guns NRA GunControlNow guncontrol gunviolence",FALSE,0,NA,2017-10-22 16:16:12,FALSE,NA,"922134500959838208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SharonTryon3",2,TRUE,FALSE,NA,NA
"306","f GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-22 16:14:38,TRUE,NA,"922134106502320128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"307","new report guncontrolnow",FALSE,0,NA,2017-10-22 16:01:32,FALSE,NA,"922130809800286208",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"308","Currently in gun sales is completed without a background check Enough GunControlNow",FALSE,0,NA,2017-10-22 15:51:18,FALSE,NA,"922128234996817920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarlynColeman",0,FALSE,FALSE,NA,NA
"309","GunControlNow gunsense at work in the UK",FALSE,0,NA,2017-10-22 15:49:22,FALSE,NA,"922127748767928321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FattiMaschii",0,FALSE,FALSE,NA,NA
"310","This weeks Sunday Special AshfaqullahKhan Mughals British sirSyedahmadkhan FakeNews",FALSE,12,NA,2017-10-22 15:48:34,TRUE,NA,"922127550184329217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheWireUrdu",9,FALSE,FALSE,NA,NA
"311","new report guncontrolnow",FALSE,0,NA,2017-10-22 15:46:31,FALSE,NA,"922127034561724419",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"312","amp Blood on your hands GunControlNow",FALSE,2,NA,2017-10-22 15:38:35,TRUE,NA,"922125034247872512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gottadance64",2,FALSE,FALSE,NA,NA
"313","Trump is FRAUD BUSINESSMAN that NYC banks would not give time to for decad",FALSE,1,"pjz28ss",2017-10-22 15:27:07,TRUE,"922115273938952192","922122150449950721","1225937473","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tlogan5454",0,FALSE,FALSE,NA,NA
"314","gunsense guns NRA GunControlNow guncontrol gunviolence",FALSE,0,NA,2017-10-22 15:26:52,FALSE,NA,"922122086881026049",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Mark4D777",2,TRUE,FALSE,NA,NA
"315","f GunControlNow ImpeachTrump VotingRightsAct",FALSE,0,NA,2017-10-22 15:26:00,FALSE,NA,"922121868416638976",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lasramisteriosa",1,TRUE,FALSE,NA,NA
"316","gunsense guns NRA GunControlNow guncontrol gunviolence",FALSE,2,NA,2017-10-22 15:24:28,FALSE,NA,"922121482892972033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JayStylus",2,FALSE,FALSE,NA,NA
"317","PRAYERS FOR PREY NRA LasVegas GunControlNow PrayForTheWorld Cartoon",FALSE,0,NA,2017-10-22 15:22:13,FALSE,NA,"922120917374918656",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PoliKartoons",1,TRUE,FALSE,NA,NA
"318","The only defence against a year old with a gun is a year old with a gun guncontrol GunControlNow",FALSE,0,NA,2017-10-22 15:19:15,FALSE,NA,"922120172558831616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jpwin1",0,FALSE,FALSE,NA,NA
